Kepler_ID,2MASS ID,Teff,Log_G,Metallicity (solar=0.0),E(B-V),A_V,Radius (solar=1.0),Photometry_Qual,Astrophysics_Qual
10880006,19540233+4816365,,,,,,,5,0
10880264,19542071+4813569,,,,,,,5,0
10880924,19550934+4812476,,,,,,,8,0
10881028,19551720+4815100,,,,,,,6,0
10881217,19553162+4812485,,,,,,,8,0
10903222,18470259+4818484,,,,,,,6,0
10903467,18475173+4820002,,,,,,,6,0
10905239,18530131+4821188,,,,,,,6,0
10905415,18533297+4820145,,,,,,,6,0
10905450,18533970+4823418,,,,,,,5,0
10905746,18543080+4823277,,,,,,,5,0
10905911,18545899+4822242,,,,,,,8,0
10907312,18585821+4820413,,,,,,,5,0
10907436,18591470+4823235,,,,,,,6,0
10907490,18592340+4821046,,,,,,,5,0
10908076,19005825+4820586,,,,,,,6,0
10909933,19053355+4819312,,,,,,,8,0
10909974,19054003+4821232,,,,,,,6,0
10910035,19054858+4818353,,,,,,,5,0
10910277,19062818+4821026,,,,,,,3,0
10910553,19071341+4819326,,,,,,,5,0
10911018,19081887+4823335,,,,,,,6,0
10916465,19194809+4820269,,,,,,,6,0
10916941,,,,,,,,5,0
10916978,19205283+4823142,,,,,,,6,0
10917124,19211011+4818105,,,,,,,6,0
10918393,19235062+4823274,,,,,,,6,0
10918473,19235924+4822462,,,,,,,5,0
10918591,19241303+4821582,,,,,,,6,0
10919121,19252735+4818451,,,,,,,5,0
10919333,19255568+4818551,,,,,,,5,0
10920299,19274828+4819296,,,,,,,6,0
10920656,19283187+4823084,,,,,,,6,0
10920813,19285041+4818564,,,,,,,6,0
10920916,19290130+4818256,,,,,,,5,0
10921009,19291103+4821243,,,,,,,4,0
10921736,19303217+4820477,,,,,,,5,0
10922208,19312404+4820535,,,,,,,6,0
10922262,19313039+4821233,,,,,,,6,0
10922936,19324577+4823185,,,,,,,8,0
10924762,19355451+4820364,,,,,,,5,0
10927514,19402128+4822333,,,,,,,6,0
10931452,19461132+4818092,,,,,,,6,0
10933533,19490387+4822284,,,,,,,6,0
10933549,19490575+4823397,,,,,,,6,0
10933676,19491504+4820189,,,,,,,6,0
10934138,19495302+4822333,,,,,,,4,0
10934287,19500494+4821436,,,,,,,2,0
10934370,19501316+4823295,,,,,,,3,0
10934543,19502936+4823425,,,,,,,6,0
10935248,19513467+4822392,,,,,,,8,0
10936114,19525617+4819324,,,,,,,6,0
10936217,19530444+4820218,,,,,,,6,0
10936791,19535147+4820034,,,,,,,6,0
10937531,19545270+4821276,,,,,,,3,0
10937761,19550867+4818016,,,,,,,5,0
10938379,19560325+4819257,,,,,,,6,0
10958682,18462871+4828398,,,,,,,8,0
10958972,18471446+4825133,,,,,,,6,0
10959049,18472862+4828351,,,,,,,5,0
10959127,18474196+4829131,,,,,,,8,0
10959162,18475041+4827245,,,,,,,8,0
10959335,18481965+4827147,,,,,,,8,0
10959460,18484259+4829083,,,,,,,6,0
10960048,18501071+4828278,,,,,,,5,0
10960093,18501840+4826401,,,,,,,5,0
10960750,18522875+4824141,,,,,,,8,0
10960808,18523867+4829318,,,,,,,6,0
10960993,18531582+4824175,,,,,,,7,0
10961070,,,,,,,,5,0
10961321,18540884+4828528,,,,,,,6,0
10962686,18580405+4825480,,,,,,,8,0
10963166,18592492+4828413,,,,,,,6,0
10963530,19002830+4824579,,,,,,,6,0
10963537,19002906+4824520,,,,,,,3,0
10963607,19004023+4829567,,,,,,,5,0
10963844,19011169+4829303,,,,,,,6,0
10964318,19021941+4825124,,,,,,,6,0
10964422,19023699+4829354,,,,,,,6,0
10964682,19031821+4829333,,,,,,,6,0
10965063,19041327+4829576,,,,,,,6,0
10965541,19052033+4827148,,,,,,,6,0
10965636,19053531+4826356,,,,,,,7,0
10965667,19054049+4824189,,,,,,,6,0
10965715,19054672+4828211,,,,,,,6,0
10966017,19063486+4826572,,,,,,,8,0
10966276,19071849+4825508,,,,,,,8,0
10966326,19072867+4826552,,,,,,,6,0
10966570,19080389+4826415,,,,,,,5,0
10966593,19080793+4828159,,,,,,,6,0
10966661,19081738+4824012,,,,,,,5,0
10966899,19084904+4827222,,,,,,,6,0
10967119,19092325+4827388,,,,,,,8,0
10969625,19150832+4828546,,,,,,,3,0
10969691,19151400+4824307,,,,,,,6,0
10969784,19152569+4825420,,,,,,,1,0
10969816,19152940+4829339,,,,,,,5,0
10969853,19153395+4829169,,,,,,,8,0
10971532,19185313+4829521,,,,,,,6,0
10971944,19193831+4829212,,,,,,,6,0
10972171,19200539+4829318,,,,,,,6,0
10972507,19204991+4829539,,,,,,,8,0
10972830,19213589+4827570,,,,,,,8,0
10972834,19213635+4829355,,,,,,,6,0
10973312,19224008+4828332,,,,,,,6,0
10973576,19231090+4824258,,,,,,,6,0
10973588,19231207+4824379,,,,,,,6,0
10973734,19233256+4828279,,,,,,,6,0
10973867,19234947+4825050,,,,,,,6,0
10973873,19235040+4828508,,,,,,,8,0
10973876,19235067+4826592,,,,,,,6,0
10973947,19240197+4829012,,,,,,,6,0
10974025,19240966+4826053,,,,,,,4,0
10974047,19241098+4825592,,,,,,,3,0
10974873,19255217+4824325,,,,,,,6,0
10974896,19255498+4824112,,,,,,,3,0
10974969,19260161+4825204,,,,,,,8,0
10974988,19260459+4829312,,,,,,,1,0
10975348,,,,,,,,5,0
10975427,19265455+4825251,,,,,,,5,0
10975459,19265908+4826408,,,,,,,5,0
10975463,19265927+4829590,,,,,,,5,0
10975613,19271499+4829190,,,,,,,6,0
10976168,19281830+4825014,,,,,,,6,0
10976343,19283972+4826191,,,,,,,6,0
10976504,19290060+4824442,,,,,,,8,0
10976811,19293836+4828377,,,,,,,4,0
10976842,19294317+4826493,,,,,,,6,0
10977104,19301255+4828213,,,,,,,4,0
10977866,19313847+4828538,,,,,,,6,0
10978167,19321454+4828374,,,,,,,8,0
10978644,19331043+4825340,,,,,,,6,0
10978872,19333588+4827425,,,,,,,6,0
10979388,19343146+4827218,,,,,,,4,0
10979484,19344246+4827009,,,,,,,6,0
10979733,19351153+4824257,,,,,,,3,0
10980168,19355598+4828467,,,,,,,6,0
10980293,19360907+4827357,,,,,,,6,0
10983878,19421357+4827481,,,,,,,6,0
10988045,19481183+4825079,,,,,,,7,0
10989230,19495222+4828160,,,,,,,6,0
10989302,19495796+4826055,,,,,,,6,0
10989345,19500313+4829405,,,,,,,8,0
10990223,19512425+4825207,,,,,,,5,0
10990267,19512745+4826467,,,,,,,6,0
10990496,19514884+4828413,,,,,,,2,0
10991239,19525663+4829543,,,,,,,3,0
10991451,19531534+4829275,,,,,,,5,0
10991489,19531948+4829246,,,,,,,6,0
10991579,19532801+4829023,,,,,,,8,0
10991892,19535708+4824384,,,,,,,6,0
10992340,19543963+4829391,,,,,,,6,0
10992548,19550020+4829470,,,,,,,8,0
10993005,19553599+4827145,,,,,,,6,0
11013233,18480343+4830285,,,,,,,6,0
11013311,18481402+4832369,,,,,,,3,0
11013570,18490207+4835579,,,,,,,6,0
11013581,18490321+4834016,,,,,,,5,0
11013598,18490595+4830290,,,,,,,6,0
11014389,18511639+4834327,,,,,,,6,0
11014687,18520452+4835420,,,,,,,5,0
11014767,18522007+4832098,,,,,,,8,0
11014954,18525448+4834441,,,,,,,5,0
11015199,18533986+4832165,,,,,,,5,0
11015239,18534767+4832066,,,,,,,6,0
11017077,18585747+4833329,,,,,,,6,0
11017176,18591671+4834466,,,,,,,6,0
11017292,18593578+4831495,,,,,,,6,0
11017620,19002287+4835015,,,,,,,8,0
11017806,19005047+4830471,,,,,,,5,0
11017984,19011682+4831098,,,,,,,6,0
11018029,19012237+4830290,,,,,,,6,0
11018096,19012937+4832491,,,,,,,6,0
11018283,19015442+4830063,,,,,,,8,0
11018454,19022202+4834125,,,,,,,6,0
11018636,19025077+4830020,,,,,,,6,0
11018954,19032965+4832521,,,,,,,6,0
11020675,19080370+4835027,,,,,,,8,0
11021136,19090924+4831509,,,,,,,6,0
11021406,19094654+4834315,,,,,,,5,0
11025540,19184692+4830456,,,,,,,6,0
11025641,19190182+4834036,,,,,,,8,0
11025754,19191582+4832314,,,,,,,8,0
11026045,19194993+4831287,,,,,,,8,0
11026515,19205213+4830202,,,,,,,6,0
11026915,19214425+4834112,,,,,,,6,0
11026936,19214779+4832434,,,,,,,8,0
11026972,19215286+4830304,,,,,,,8,0
11027253,19223300+4835343,,,,,,,8,0
11027335,19224336+4830401,,,,,,,6,0
11027463,19230094+4832032,,,,,,,6,0
11027639,19232692+4831464,,,,,,,6,0
11027803,19234716+4835104,,,,,,,5,0
11028391,19245882+4831008,,,,,,,4,0
11028903,19255719+4831437,,,,,,,5,0
11029037,,,,,,,,5,0
11029069,19261394+4831230,,,,,,,6,0
11029264,19263410+4834326,,,,,,,5,0
11029588,19271209+4830049,,,,,,,6,0
11029615,19271548+4832415,,,,,,,8,0
11030658,19291793+4832060,,,,,,,6,0
11030931,19295232+4832422,,,,,,,6,0
11031161,19302085+4831597,,,,,,,8,0
11031297,19303579+4830052,,,,,,,5,0
11031716,19312273+4831448,,,,,,,8,0
11031743,19312570+4831506,,,,,,,6,0
11031749,19312645+4830035,,,,,,,8,0
11031993,19315600+4835335,,,,,,,3,0
11032028,19315959+4831263,,,,,,,5,0
11032402,19323797+4831332,,,,,,,6,0
11032451,19324275+4832352,,,,,,,6,0
11032531,19325253+4834122,,,,,,,6,0
11032565,19325667+4830592,,,,,,,6,0
11032593,19330012+4831480,,,,,,,6,0
11033323,19342174+4833028,,,,,,,6,0
11033622,19345284+4831495,,,,,,,8,0
11033623,19345333+4835023,,,,,,,6,0
11033663,19345818+4833076,,,,,,,5,0
11033884,19352149+4832251,,,,,,,4,0
11033931,19352679+4835294,,,,,,,8,0
11034127,19354436+4832264,,,,,,,8,0
11034139,19354620+4831239,,,,,,,5,0
11034195,19355154+4832297,,,,,,,4,0
11036565,19395389+4831181,,,,,,,6,0
11036878,19402343+4833280,,,,,,,5,0
11037072,19404208+4832063,,,,,,,6,0
11037302,19410568+4830136,,,,,,,6,0
11037481,19412251+4833518,,,,,,,6,0
11037566,19412989+4831426,,,,,,,6,0
11038084,19422113+4832540,,,,,,,6,0
11038109,19422385+4831226,,,,,,,6,0
11038340,19424308+4831230,,,,,,,2,0
11038565,19430365+4833592,,,,,,,8,0
11042745,19485582+4830128,,,,,,,6,0
11042809,19490127+4832350,,,,,,,2,0
11042903,19490918+4830241,,,,,,,6,0
11043247,19493991+4834433,,,,,,,5,0
11043582,19500827+4835083,,,,,,,5,0
11043583,19500833+4835187,,,,,,,5,0
11043746,19502357+4831223,,,,,,,6,0
11043789,19502716+4831279,,,,,,,5,0
11043997,19504654+4832431,,,,,,,6,0
11044097,19505563+4833531,,,,,,,7,0
11044229,19510680+4833325,,,,,,,6,0
11044945,19520995+4835148,,,,,,,5,0
11044965,19521189+4834285,,,,,,,6,0
11044979,19521364+4832000,,,,,,,6,0
11045127,19522741+4830546,,,,,,,8,0
11045985,19534751+4831121,,,,,,,6,0
11046135,19540151+4835155,,,,,,,6,0
11046180,19540447+4833443,,,,,,,6,0
11046513,19543383+4834158,,,,,,,5,0
11046630,19544319+4834481,,,,,,,6,0
11046817,19545839+4833004,,,,,,,5,0
11067732,18474613+4837130,,,,,,,8,0
11068072,18484087+4837025,,,,,,,5,0
11068088,18484403+4838101,,,,,,,6,0
11068340,18492840+4838134,,,,,,,6,0
11068393,18493814+4838084,,,,,,,5,0
11068497,18495519+4839032,,,,,,,5,0
11068804,18503947+4840096,,,,,,,5,0
11069054,18512123+4841527,,,,,,,6,0
11069073,18512423+4840244,,,,,,,6,0
11069407,18522375+4836488,,,,,,,5,0
11069586,18525601+4839069,,,,,,,5,0
11070918,18565337+4841384,,,,,,,8,0
11071149,18573354+4837478,,,,,,,6,0
11071209,18574077+4838269,,,,,,,6,0
11071278,18575186+4839190,,,,,,,8,0
11071635,18584853+4841118,,,,,,,8,0
11071936,18593361+4837429,,,,,,,8,0
11072090,19000000+4836482,,,,,,,5,0
11072889,19020391+4841394,,,,,,,5,0
11073118,19023719+4838246,,,,,,,6,0
11073208,19024985+4838252,,,,,,,6,0
11073211,19025006+4841586,,,,,,,8,0
11073297,19030237+4838088,,,,,,,7,0
11073392,19031516+4837560,,,,,,,8,0
11073533,19033305+4840115,,,,,,,5,0
11073677,19035573+4836314,,,,,,,8,0
11073754,19040629+4838182,,,,,,,6,0
11074051,19044550+4838195,,,,,,,8,0
11074197,19050872+4841129,,,,,,,6,0
11074831,19065150+4838232,,,,,,,5,0
11075097,19073728+4841462,,,,,,,8,0
11075808,19092810+4836484,,,,,,,6,0
11076239,19102862+4837583,,,,,,,8,0
11079776,19181266+4839174,,,,,,,6,0
11080134,19185295+4840582,,,,,,,6,0
11080345,19191715+4841213,,,,,,,6,0
11080533,19194065+4838508,,,,,,,6,0
11080665,19195544+4839419,,,,,,,6,0
11080989,19203749+4838210,,,,,,,6,0
11081060,19204785+4839194,,,,,,,8,0
11081177,19210396+4839313,,,,,,,5,0
11081196,19210668+4839219,,,,,,,6,0
11081424,19213948+4837500,,,,,,,4,0
11081468,19214485+4837444,,,,,,,6,0
11081602,19220457+4836046,,,,,,,6,0
11081642,19221069+4837491,,,,,,,8,0
11082474,19235475+4841532,,,,,,,5,0
11082588,19241086+4839554,,,,,,,6,0
11082923,19245731+4838094,,,,,,,6,0
11083170,19252869+4840563,,,,,,,8,0
11083299,19254369+4836187,,,,,,,5,0
11083412,19260078+4837411,,,,,,,8,0
11084478,19281217+4837274,,,,,,,5,0
11085539,19301558+4839057,,,,,,,5,0
11085705,19303397+4839103,,,,,,,6,0
11086004,19311248+4841174,,,,,,,8,0
11086520,19321376+4836117,,,,,,,6,0
11086542,19321663+4836142,,,,,,,6,0
11086945,19330653+4839351,,,,,,,6,0
11087311,19334546+4837103,,,,,,,6,0
11088082,19350970+4841359,,,,,,,6,0
11090926,19400558+4840503,,,,,,,6,0
11090983,19401133+4839392,,,,,,,8,0
11091209,19403627+4839485,,,,,,,6,0
11091444,19410278+4838101,,,,,,,6,0
11091660,19412559+4838497,,,,,,,8,0
11091754,19413758+4839029,,,,,,,6,0
11092004,19420537+4837167,,,,,,,6,0
11092173,19422194+4837342,,,,,,,6,0
11092314,19423637+4839306,,,,,,,8,0
11092696,19431252+4841243,,,,,,,6,0
11093193,19435618+4839537,,,,,,,5,0
11097448,19500845+4836567,,,,,,,6,0
11097455,19500908+4840305,,,,,,,6,0
11098364,19513340+4841061,,,,,,,7,0
11098762,19521070+4837036,,,,,,,6,0
11099031,19523750+4838439,,,,,,,8,0
11099109,19524469+4841086,,,,,,,3,0
11099493,19531748+4840443,,,,,,,5,0
11099591,19532734+4836411,,,,,,,6,0
11100085,19541137+4837201,,,,,,,6,0
11100247,19542582+4837078,,,,,,,5,0
11100436,19544332+4841271,,,,,,,6,0
11100441,19544362+4837169,,,,,,,6,0
11100443,19544390+4836103,,,,,,,8,0
11121792,18494093+4845079,,,,,,,6,0
11122308,18511420+4842219,,,,,,,6,0
11122693,18521659+4847246,,,,,,,8,0
11124589,18574993+4843553,,,,,,,5,0
11124904,18584276+4842045,,,,,,,8,0
11125706,19005878+4844423,,,,,,,8,0
11125747,19010712+4842571,,,,,,,8,0
11126216,19021870+4844223,,,,,,,5,0
11126300,19022771+4847460,,,,,,,5,0
11126343,19023434+4847493,,,,,,,6,0
11126613,19031395+4842380,,,,,,,5,0
11126701,19032561+4845039,,,,,,,8,0
11127101,19042260+4845032,,,,,,,5,0
11127255,19044778+4845517,,,,,,,4,0
11127557,19053439+4847123,,,,,,,5,0
11128211,19072678+4846591,,,,,,,6,0
11128522,19082008+4847191,,,,,,,5,0
11129766,19112999+4842159,,,,,,,6,0
11132897,19175279+4846448,,,,,,,6,0
11133558,19190700+4845428,,,,,,,4,0
11134139,19201144+4845506,,,,,,,6,0
11134229,19201886+4846390,,,,,,,6,0
11134682,19211702+4843597,,,,,,,8,0
11134843,19213966+4842418,,,,,,,6,0
11134916,19215126+4845433,,,,,,,5,0
11135407,19230031+4843179,,,,,,,5,0
11136111,19242694+4847568,,,,,,,5,0
11136731,19254844+4844444,,,,,,,6,0
11136830,19255859+4845450,,,,,,,5,0
11137552,19272731+4845036,,,,,,,5,0
11138167,19284149+4846205,,,,,,,3,0
11138780,19295630+4844152,,,,,,,6,0
11139003,19302379+4847401,,,,,,,6,0
11139691,,,,,,,,5,0
11139816,19320586+4842566,,,,,,,6,0
11139863,19321167+4846300,,,,,,,8,0
11140222,19325380+4843438,,,,,,,8,0
11140358,19331132+4842458,,,,,,,5,0
11140539,19333116+4847135,,,,,,,6,0
11140732,19335319+4844510,,,,,,,8,0
11141272,19345626+4846136,,,,,,,6,0
11143395,19382810+4847120,,,,,,,5,0
11144325,19400261+4847488,,,,,,,6,0
11144765,19405238+4847414,,,,,,,6,0
11146611,19433669+4847413,,,,,,,5,0
11146627,19433776+4846413,,,,,,,5,0
11146976,19440728+4846476,,,,,,,6,0
11151833,19510866+4844594,,,,,,,7,0
11151836,19510925+4842143,,,,,,,6,0
11151844,19510995+4844229,,,,,,,6,0
11152252,19515034+4843466,,,,,,,6,0
11152458,19521032+4846178,,,,,,,6,0
11152463,19521077+4847215,,,,,,,6,0
11152649,19522720+4845294,,,,,,,5,0
11153598,19535522+4844493,,,,,,,1,0
11175075,18490507+4849433,,,,,,,6,0
11175154,18491936+4849434,,,,,,,6,0
11175181,18492483+4851570,,,,,,,6,0
11175865,18512159+4849173,,,,,,,5,0
11175934,18513560+4851079,,,,,,,5,0
11176123,,,,,,,,5,0
11176326,18524917+4849141,,,,,,,5,0
11177498,18562248+4850379,,,,,,,8,0
11177615,18564462+4852571,,,,,,,5,0
11177753,18571163+4850583,,,,,,,6,0
11177941,18574805+4848253,,,,,,,8,0
11177986,18575649+4850561,,,,,,,8,0
11178059,18580975+4851127,,,,,,,1,0
11178144,18582422+4849154,,,,,,,7,0
11178147,18582445+4852065,,,,,,,7,0
11178449,18591146+4850598,,,,,,,6,0
11178775,19000379+4851332,,,,,,,6,0
11179565,19021063+4848231,,,,,,,6,0
11179654,19022157+4848493,,,,,,,6,0
11179657,,,,,,,,5,0
11179824,19024875+4852493,,,,,,,6,0
11179966,19031179+4851448,,,,,,,6,0
11180065,19032625+4848434,,,,,,,5,0
11181476,19064939+4847596,,,,,,,5,0
11181830,19074949+4849143,,,,,,,5,0
11181964,19081235+4852524,,,,,,,4,0
11182338,19091635+4850020,,,,,,,5,0
11182608,19100571+4849591,,,,,,,8,0
11182765,19103217+4851418,,,,,,,8,0
11182840,19104343+4853302,,,,,,,6,0
11182894,19105037+4853190,,,,,,,6,0
11182901,19105147+4849421,,,,,,,6,0
11182990,19110595+4848460,,,,,,,5,0
11183049,19111420+4850324,,,,,,,6,0
11183259,19114654+4848502,,,,,,,8,0
11183423,19121032+4848010,,,,,,,6,0
11183605,19123501+4849553,,,,,,,6,0
11183631,19123821+4850189,,,,,,,6,0
11183737,19125023+4851444,,,,,,,8,0
11186366,19182860+4850092,,,,,,,8,0
11186929,19193694+4849184,,,,,,,2,0
11187088,19195656+4850349,,,,,,,6,0
11187309,19202088+4850373,,,,,,,8,0
11187320,19202273+4853397,,,,,,,4,0
11187608,19210230+4853419,,,,,,,6,0
11187782,19212847+4853187,,,,,,,8,0
11187906,19214529+4852167,,,,,,,6,0
11187972,19215472+4851168,,,,,,,8,0
11188071,19220812+4848510,,,,,,,5,0
11188249,19223296+4852591,,,,,,,6,0
11188334,19224471+4848486,,,,,,,5,0
11188378,19225065+4849019,,,,,,,5,0
11188605,19232258+4852023,,,,,,,8,0
11189127,19243777+4851402,,,,,,,6,0
11189311,19250134+4850490,,,,,,,6,0
11189446,19251881+4850226,,,,,,,6,0
11190055,19263892+4849241,,,,,,,5,0
11190229,19265933+4851079,,,,,,,6,0
11190323,19271030+4848532,,,,,,,6,0
11190852,19281921+4852117,,,,,,,6,0
11191057,19284400+4849276,,,,,,,6,0
11191130,19285389+4848505,,,,,,,8,0
11191328,19291741+4850356,,,,,,,8,0
11191368,19292079+4849410,,,,,,,6,0
11191648,,,,,,,,5,0
11191709,19300420+4851386,,,,,,,6,0
11191882,19302302+4849476,,,,,,,5,0
11192141,19305271+4851071,,,,,,,8,0
11192252,19310612+4852127,,,,,,,8,0
11192956,19323302+4849008,,,,,,,8,0
11193447,19333156+4849291,,,,,,,6,0
11193659,19335794+4848294,,,,,,,6,0
11193703,19340321+4849064,,,,,,,8,0
11196062,19381285+4851544,,,,,,,6,0
11196191,19382587+4848479,,,,,,,8,0
11196252,19383201+4849103,,,,,,,6,0
11196413,19384899+4848520,,,,,,,6,0
11196417,19384932+4851302,,,,,,,5,0
11196428,19385043+4849406,,,,,,,6,0
11196449,19385280+4853170,,,,,,,6,0
11196817,19393251+4852581,,,,,,,6,0
11197047,19395914+4852189,,,,,,,6,0
11197528,19405137+4853485,,,,,,,6,0
11197533,19405183+4849378,,,,,,,3,0
11197632,19410064+4853095,,,,,,,8,0
11197654,19410242+4851579,,,,,,,5,0
11197761,19411324+4850429,,,,,,,6,0
11198011,19413821+4853119,,,,,,,6,0
11198853,19430011+4852287,,,,,,,5,0
11198878,19430206+4851297,,,,,,,6,0
11199181,19433019+4851549,,,,,,,6,0
11199228,19433455+4849507,,,,,,,8,0
11199343,19434572+4849120,,,,,,,6,0
11199573,19440494+4848155,,,,,,,4,0
11199574,19440494+4848119,,,,,,,5,0
11199764,19442227+4849596,,,,,,,8,0
11200061,19445056+4848340,,,,,,,4,0
11200200,19450406+4852142,,,,,,,1,0
11200509,19453542+4852449,,,,,,,6,0
11205182,19522886+4852258,,,,,,,4,0
11205231,19523381+4853547,,,,,,,6,0
11205547,19530518+4850239,,,,,,,7,0
11205766,19532266+4851050,,,,,,,8,0
11205823,19532827+4850026,,,,,,,6,0
11205923,19533726+4852368,,,,,,,8,0
11206016,19534529+4849572,,,,,,,6,0
11228984,18512773+4855577,,,,,,,8,0
11229131,18515071+4854533,,,,,,,8,0
11230520,18555056+4856012,,,,,,,5,0
11230855,18564786+4855531,,,,,,,6,0
11231150,18573714+4856514,,,,,,,6,0
11231223,18574816+4856259,,,,,,,6,0
11231429,18582735+4859452,,,,,,,5,0
11231436,18582842+4856340,,,,,,,8,0
11231834,18593683+4854249,,,,,,,5,0
11231852,18593996+4854009,,,,,,,5,0
11232922,19021731+4854330,,,,,,,6,0
11233009,19022787+4855245,,,,,,,6,0
11233037,19023090+4857032,,,,,,,8,0
11233159,19024858+4854485,,,,,,,6,0
11233189,19025240+4856316,,,,,,,6,0
11233306,19030926+4857533,,,,,,,8,0
11233894,19042708+4854070,,,,,,,4,0
11234058,19045153+4857075,,,,,,,6,0
11234219,19051535+4856000,,,,,,,6,0
11234835,19065148+4855313,,,,,,,2,0
11234949,19070936+4855464,,,,,,,6,0
11235059,19072883+4857140,,,,,,,6,0
11235444,19083042+4854494,,,,,,,6,0
11235518,19083968+4855303,,,,,,,6,0
11235645,19085947+4855321,,,,,,,6,0
11235659,19090113+4854211,,,,,,,5,0
11236745,19114830+4858173,,,,,,,8,0
11236786,19115354+4855529,,,,,,,6,0
11237081,19123136+4858059,,,,,,,5,0
11237263,19125529+4857086,,,,,,,6,0
11237282,19125795+4856014,,,,,,,6,0
11237332,19130716+4857018,,,,,,,6,0
11237466,19132577+4857367,,,,,,,6,0
11240765,19200554+4857326,,,,,,,5,0
11241295,19211023+4857390,,,,,,,5,0
11242205,19231337+4856271,,,,,,,4,0
11242284,19232323+4859069,,,,,,,6,0
11242521,19235739+4857201,,,,,,,6,0
11242578,19240577+4858493,,,,,,,5,0
11242592,19240670+4855589,,,,,,,8,0
11242758,19242683+4858295,,,,,,,6,0
11242967,19245500+4856033,,,,,,,6,0
11244048,19271092+4858569,,,,,,,8,0
11244265,19273791+4857367,,,,,,,7,0
11244396,19275597+4855599,,,,,,,6,0
11244530,19281432+4854559,,,,,,,8,0
11244839,19285041+4855086,,,,,,,6,0
11245491,19301101+4858367,,,,,,,7,0
11245788,19304574+4855023,,,,,,,5,0
11246081,19312077+4858046,,,,,,,8,0
11246246,19314002+4857444,,,,,,,6,0
11246416,19315980+4858215,,,,,,,5,0
11249823,19380321+4858464,,,,,,,6,0
11249850,19380646+4854381,,,,,,,6,0
11250726,19393573+4855240,,,,,,,6,0
11250788,19394454+4855577,,,,,,,8,0
11251200,19402827+4854556,,,,,,,5,0
11251663,19411620+4854365,,,,,,,5,0
11251780,19412860+4859104,,,,,,,6,0
11251839,19413522+4855572,,,,,,,6,0
11252342,19422426+4858001,,,,,,,6,0
11252960,19431716+4858288,,,,,,,6,0
11253558,19440790+4855242,,,,,,,6,0
11253571,19440925+4858575,,,,,,,8,0
11254504,19452733+4857379,,,,,,,6,0
11254750,19454728+4854540,,,,,,,6,0
11255095,19461689+4857315,,,,,,,8,0
11256100,19473916+4859341,,,,,,,4,0
11256244,19475074+4858210,,,,,,,6,0
11259430,19524078+4854488,,,,,,,6,0
11259647,19530051+4855109,,,,,,,8,0
11259754,19531105+4855556,,,,,,,6,0
11259829,19531847+4857106,,,,,,,6,0
11259943,19532841+4854491,,,,,,,5,0
11282349,18510543+4904081,,,,,,,6,0
11282364,18510878+4904392,,,,,,,6,0
11283692,18551271+4905394,,,,,,,8,0
11284067,18561781+4905090,,,,,,,5,0
11284257,18564507+4900183,,,,,,,5,0
11285200,18593910+4904010,,,,,,,6,0
11285286,18595251+4900035,,,,,,,6,0
11287318,19050338+4905159,,,,,,,5,0
11287418,19051778+4901454,,,,,,,6,0
11287438,19052305+4904274,,,,,,,3,0
11288017,19065566+4902059,,,,,,,6,0
11288249,19073177+4902331,,,,,,,6,0
11288329,19074468+4901390,,,,,,,6,0
11288579,19082296+4900212,,,,,,,5,0
11288684,19083817+4904481,,,,,,,6,0
